title_text,Time_stamp,source
Workday cancels internal sales conference attended by thousands over coronavirus fears,2020-02-26T20:20:00Z,cnbc
Trump says coronavirus risk to the American people 'remains very low',2020-02-26T23:43:00Z,cnbc
Trump says he will have a press conference at White House on coronavirus at 6 pm ET,2020-02-26T13:05:00Z,cnbc
"Dow futures fall after Microsoft issues coronavirus warning, Trump news conference ahead",2020-02-26T23:01:00Z,cnbc
Apple iPhone maker Foxconn taps scientist dubbed 'SARS hero' to advise on coronavirus outbreak,2020-02-26T09:01:00Z,cnbc
"Here are Wednesday's biggest analyst calls of the day: SmileDirectClub, Nike, Domino's & more",2020-02-26T14:13:00Z,cnbc
These stocks are the biggest Dow winners when rates plunge like they are now,2020-02-26T13:41:00Z,cnbc
Coronavirus causes Moody's to slash global vehicle sales forecast for 2020,2020-02-26T16:11:00Z,cnbc
Here's what happened to the stock market on Thursday,2020-02-27T20:09:23Z,cnbc
What to watch today: Dow to drop into correction as global coronavirus concerns widen,2020-02-27T12:31:19Z,cnbc
"Marriott, Booking Holdings see drop in demand from coronavirus",2020-02-27T21:28:15Z,cnbc
Starbucks reopens China cafes after temporary closures due to coronavirus,2020-02-27T15:38:04Z,cnbc
Watch live: US health and State Dept. officials speak before Congress on coronavirus outbreak,2020-02-27T17:31:01Z,cnbc
"Is it safe to travel to Italy, Japan (or anywhere else) amid coronavirus outbreak?",2020-02-27T13:48:32Z,cnbc
These stocks are holding up the best during this market correction,2020-02-27T14:44:53Z,cnbc
"The 'short travel, long stay-at-home' trade is working amid the coronavirus sell-off",2020-02-27T11:41:57Z,cnbc
CDC says Americans need to prepare for coronavirus now — here's what you can do,2020-02-27T14:00:49Z,cnbc
Watch live: Florida Gov. Ron DeSantis holds press conference on the coronavirus outbreak,2020-02-27T13:35:17Z,cnbc
"It took stocks only six days to fall into correction, the fastest drop in history",2020-02-27T21:25:49Z,cnbc
"One FANG stock could be the best hideout play for this sell-off, trader says",2020-02-27T22:16:18Z,cnbc
Here's what millennials need to know about market corrections,2020-02-27T21:43:37Z,cnbc
"The market sell-off will continue into next week, Jeff Saut predicts",2020-02-27T21:38:54Z,cnbc
Wharton's Jeremy Siegel says the Fed needs to cut rates: 'This can just snowball',2020-02-27T21:45:41Z,cnbc
Market pressure heats up on the Fed with at least three cuts now priced in for 2020,2020-02-27T17:54:00Z,cnbc
"What's moving the market right now: Stock losses accelerate, Dow set for more than 200 point drop",2020-02-27T11:43:00Z,cnbc
Goldman Sachs asks some clients to skip New York conference amid coronavirus outbreak,2020-02-27T20:42:00Z,cnbc
Malaysia's economy could miss out on a much-needed boost because it has no government,2020-02-27T06:20:00Z,cnbc
"Stocks making the biggest moves in the premarket: Best Buy, Microsoft, Etsy, Box, Square & more",2020-02-27T12:54:00Z,cnbc
APPLE down more than 20%...,2020-02-28T14:58:36Z,cnbc
"Coronavirus live updates: Dow caps worst week since financial crisis, California health officials say new case is evidence of community transmission",2020-02-28T22:54:38Z,cnbc
European stocks set to fall further into correction terriotry as coronavirus grips markets,2020-02-28T06:04:16Z,cnbc
"US malls 'will be hit hard' if coronavirus worsens, new study shows",2020-02-28T04:10:01Z,cnbc
Trump says he hopes the Fed gets involved 'soon' to combat market sell-off from coronavirus,2020-02-28T20:52:58Z,cnbc
Trump chief of staff Mick Mulvaney suggests people ignore coronavirus news to calm markets,2020-02-28T13:46:17Z,cnbc
How to steer your 401(k) through the coronavirus stock sell-off,2020-02-28T17:56:11Z,cnbc
What to watch today: Wall Street headed for worst week since the 2008 financial crisis,2020-02-28T13:05:38Z,cnbc
"Here are Friday's biggest analyst calls of the day: Disney, Dollar General, Uber, Royal Caribbean & more",2020-02-28T13:24:14Z,cnbc
"Op-Ed: Finally, a real job for the vice president",2020-02-28T16:21:57Z,cnbc
"'This is the time to go shopping,' trader says—here are the tech and energy stocks he recommends",2020-02-28T22:02:27Z,cnbc
Here's what can happen if you flee the stock market for cash,2020-02-28T14:02:32Z,cnbc
Here is a biotech drug play on the coronavirus,2020-02-28T15:14:00Z,cnbc
The Dow just lost 12% in one week. Here's why and what likely happens next,2020-02-28T23:28:00Z,cnbc
"'I don't think we've seen the high of the year in equities,' Michael Novogratz says",2020-02-28T23:11:00Z,cnbc
"Fed's Powell says coronavirus poses 'evolving risks,' pledges to 'act as appropriate' for economy",2020-02-28T19:30:00Z,cnbc
Tokyo Disneyland to close through mid-March on coronavirus concerns,2020-02-28T10:59:00Z,cnbc
US mulls using sweeping powers to ramp up production of coronavirus masks and clothing,2020-02-28T11:11:00Z,cnbc
Seven major Asia-Pacific markets have tumbled into correction territory,2020-02-28T05:35:00Z,cnbc
Goldman expects three Fed rate cuts starting in March to offset coronavirus damage,2020-02-28T17:02:00Z,cnbc
Trump calls for lower rates amid coronavirus fallout: 'We need a Fed that's going to be a leader',2020-02-29T18:41:48Z,cnbc
Health care stocks see worst week in two decades,2020-02-29T15:01:00Z,cnbc
Greek police fire teargas on migrants at border with Turkey,2020-02-29T10:08:00Z,cnbc
"Buy stocks slowly — 'we're getting closer to a bottom,' Jim Cramer says",2020-02-29T00:17:03Z,cnbc
"Everything Jim Cramer said about the stock market on 'Mad Money,' including market calendar, close to bottom, green investing",2020-02-29T02:20:36Z,cnbc
Cramer's week ahead: 'Get ready for another rough day on Monday',2020-02-29T00:23:34Z,cnbc
"New coronavirus case in California is 'evidence of community transmission,' county health officials say",2020-02-29T00:36:14Z,cnbc
Trump says the coronavirus is the Democrats' 'new hoax',2020-02-29T00:38:32Z,cnbc
Automakers are 'scrambling' for parts and preparing war rooms as coronavirus spreads,2020-02-29T15:14:26Z,cnbc
"Coronavirus live updates: France bans large gatherings, US cases raise concern over local transmission",2020-02-29T14:35:39Z,cnbc
Game Developers Conference postpones March event because of coronavirus,2020-02-29T00:24:00Z,cnbc
Here's how the pros are navigating the wild swings in the stock market,2020-02-29T17:33:00Z,cnbc
"The Dow is up 38% since Trump's election, down from 61% in a matter of days amid sell-off",2020-02-29T16:13:00Z,cnbc
"Coronavirus travel restrictions make buying tickets for plays, concerts and sporting events a tough call",2020-02-29T17:01:01Z,cnbc
Op-Ed: I've seen bubbles burst - this isn't a bubble,2020-02-29T13:31:01Z,cnbc
China factory activity shrank at its fastest rate on record in February,2020-02-29T02:49:13Z,cnbc
"US postpones summit with ASEAN leaders amid coronavirus fears, sources say",2020-02-29T04:02:58Z,cnbc
Op-Ed: Coronavirus could be a bigger test for the EU than the refugee crisis,2020-02-29T13:01:01Z,cnbc
Washington state confirms first US death from coronavirus,2020-02-29T18:24:31Z,cnbc
Here's how to get overseas medical coverage as coronavirus spreads,2020-02-29T16:22:23Z,cnbc
