tweet_text,username,location,favorite_count,retweet_count,followers_count,statuses_count,timestamp,verified,coordinates,all_hashtags
RT @DelthiaRicks: Luxembourg reports first #coronavirus case. Health officials there link it to Italy. Patient is a man in his 40s who retu…,Tigress58774042,,0,1,58,1869,2020-03-01 08:59:18,False,,#coronavirus
"RT @SoWell_Austin: Panic buying over COVID-19 is starting here in the US. This is in Brooklyn, NY.   #coronavirus #COVID2019 #Coronavid19 #…",em0uquae,,0,61,122,4166,2020-03-01 08:59:17,False,,"#coronavirus, #COVID2019, #Coronavid19"
"RT @CT_Bergstrom: 1. The novel #coronavirus #COVID19 is here in the US and circulating in the community. It can feel scary, and the pace of…",BenDIsrael1,Yerushalayim,0,286,167,8607,2020-03-01 08:59:16,False,,"#coronavirus, #COVID19"
RT @Imamofpeace: A clinic in Iran was torched because some people believed that #coronavirus patients from another city were quarantined in…,05shanky,delhi,0,631,271,38771,2020-03-01 08:59:16,False,,#coronavirus
"Man in his 50s with #COVID19 died at EvergreenHealth hospital in Kirkland, WA. He was not a resident of the nursing… https://t.co/Tlvx1TMWTj",Violetarojo,Cora-Huichol Indian de Nayarit,0,0,81,11289,2020-03-01 08:59:15,False,,#COVID19
RT @tarahaelle: I've been asked by at least a half dozen friends this week whether they need to try to get face masks for the #coronavirus.…,DrKevGuitar,"Paris, France",0,90,1002,20528,2020-03-01 08:59:15,False,,#coronavirus
RT @TeamTrump: WATCH @kayleighmcenany: It's SAD that the Democrats are rooting for a stock market collapse over #Coronavirus just to hurt P…,DZANET6666,Рига,0,2062,266,47055,2020-03-01 08:59:14,False,,#Coronavirus
"RT @Chao13386214: What does @SABCNewsOnline know about #coronavirus, if they can't even keep true records of #apartheid atrocities and show…",LandDilemma,,0,1,1132,10566,2020-03-01 08:59:13,False,,"#coronavirus, #apartheid"
RT @UNICEF: This is how you protect yourself and loved ones from #coronavirus.  RT! https://t.co/eCse8RQXRj,hauwau_muniir,Nigeria,0,455,429,1992,2020-03-01 08:59:12,False,,#coronavirus
"RT @indiohistorian: At the Sunday Worship Service today, my church devised an ingenious way to serve #communion in the context of the sprea…",JELODG1110,,0,53,335,27111,2020-03-01 08:59:12,False,,#communion
RT @RTUKnews: Conspiracy theorists are claiming that #5G is to blame for the spread of #Coronavirus. https://t.co/gIeL9TMQoF,subculture666,,0,22,263,19518,2020-03-01 08:59:12,False,,"#5G, #Coronavirus"
RT @RudyakMarina: What to do if you can't shake hands? #coronavirus #creativity #china https://t.co/MZ5aginwdD,jason_boyer,"Munich, Bavière",0,11716,1485,4301,2020-03-01 08:59:12,False,,"#coronavirus, #creativity, #china"
"@ryanbrooks Because a Democrat is doing this cringey-a*** s****, Buzzfeed spins it as ""weirdly amazing.""  But Twitt… https://t.co/OWzG9V5ndx",Axension,"Merced, CA",0,1,129,7739,2020-03-01 08:59:12,False,,
RT @DaRealGregLopez: Hawaii has some funny theories when it comes to the corona virus  #coronaVirus https://t.co/OLLWGndPCw,Pat57441123,,0,3,86,187,2020-03-01 08:59:11,False,,#coronaVirus
